Gender,Age Group,Purchase Date,Product Category,Discount Availed,Gross Amount,Net Amount,Purchase Method,Location,Married
1,2,1,Electronics,1,2007.23,1951.46,Debit Card,Mumbai,1.0
2,2,4,Clothing,1,4355.09,4241.69,Credit Card,Chennai,1.0
2,3,6,Clothing,0,1371.97,1371.97,PhonePe UPI,Mumbai,1.0
2,1,4,Toys & Games,1,5863.15,5378.0,Cash on Delivery,Varanasi,1.0
1,3,5,Electronics,1,5452.04,5354.21,Net Banking,Mumbai,0.0
1,2,5,Sports & Fitness,1,4194.23,4106.01,Credit Card,Mumbai,1.0
1,3,4,Clothing,0,3947.77,3947.77,Credit Card,Delhi,1.0
1,2,5,Home & Kitchen,1,3723.89,3486.02,Paytm UPI,Chennai,0.0
2,2,2,Clothing,0,2125.69,2125.69,Debit Card,Hyderabad,1.0
0,1,6,Beauty and Health,1,4493.29,4247.04,Debit Card,Dehradun,1.0
2,1,1,Beauty and Health,1,1325.06,1266.53,Credit Card,Bangalore,1.0
1,1,1,Sports & Fitness,0,2446.27,2446.27,Credit Card,Hyderabad,0.0
1,1,4,Electronics,1,4126.68,3763.94,Debit Card,Lucknow,0.0
2,1,5,Clothing,0,961.99,961.99,Debit Card,Delhi,1.0
2,2,2,Clothing,0,1338.19,1338.19,Net Banking,Delhi,1.0
1,0,5,Electronics,1,4029.42,3664.99,Credit Card,Delhi,1.0
0,2,2,Clothing,0,3591.49,3591.49,Debit Card,Jaipur,0.0
2,2,2,Clothing,1,3434.06,3184.36,PhonePe UPI,Varanasi,1.0
1,1,4,Books,0,4583.91,4583.91,Net Banking,Delhi,0.0
1,2,2,Beauty and Health,1,5254.87,4793.68,Net Banking,Chennai,1.0
0,1,4,Clothing,1,779.9,536.55,Debit Card,Bangalore,1.0
0,1,2,Electronics,1,2722.01,2400.11,Debit Card,Dehradun,1.0
2,1,0,Beauty and Health,1,2698.01,2403.78,Credit Card,Jaipur,0.0
2,1,4,Electronics,0,5461.27,5461.27,PhonePe UPI,Hyderabad,1.0
2,2,0,Sports & Fitness,1,3637.41,3548.91,Credit Card,Chennai,0.0
2,2,1,Clothing,1,2687.04,2426.24,Credit Card,Kolkata,1.0
1,1,6,Clothing,0,1152.44,1152.44,Credit Card,Pune,0.0
1,2,4,Sports & Fitness,0,5359.77,5359.77,Cash on Delivery,Mumbai,1.0
0,2,0,Beauty and Health,0,3180.9,3180.9,Net Banking,Chennai,1.0
1,1,2,Beauty and Health,1,2159.29,2014.45,Credit Card,Delhi,1.0
1,1,2,Electronics,0,495.43,495.43,Credit Card,Hyderabad,1.0
2,2,1,Electronics,1,4754.07,4392.38,Paytm UPI,Dehradun,0.0
0,1,6,Other,0,2966.04,2966.04,Cash on Delivery,Mumbai,1.0
1,2,2,Beauty and Health,0,3256.13,3256.13,Credit Card,Ahmedabad,1.0
2,2,4,Electronics,0,395.79,395.79,International Card,Delhi,0.0
1,3,4,Home & Kitchen,1,4586.11,4359.19,Debit Card,Delhi,1.0
1,2,2,Home & Kitchen,1,3457.78,3251.19,Debit Card,Mumbai,1.0
2,2,0,Clothing,1,4140.59,4077.4,Credit Card,Mumbai,1.0
0,1,0,Electronics,0,3888.94,3888.94,PhonePe UPI,Kolkata,1.0
0,3,3,Electronics,1,4035.99,3896.64,Credit Card,Hyderabad,1.0
0,1,1,Clothing,0,721.67,721.67,Credit Card,Mumbai,0.0
0,2,1,Beauty and Health,0,3408.48,3408.48,Paytm UPI,Chennai,1.0
1,2,5,Books,0,678.84,678.84,Credit Card,Chennai,0.0
1,2,6,Clothing,1,3826.18,3554.91,Google Pay UPI,Kolkata,1.0
0,1,0,Home & Kitchen,1,4769.15,4293.99,Credit Card,Bangalore,0.0
1,2,4,Electronics,0,1118.32,1118.32,Credit Card,Mumbai,1.0
0,3,1,Beauty and Health,0,4351.68,4351.68,Debit Card,Hyderabad,1.0
0,2,5,Electronics,0,2109.27,2109.27,Credit Card,Mumbai,1.0
2,3,2,Clothing,1,2586.55,2478.06,Debit Card,Delhi,0.0
0,1,6,Pet Care,1,3154.08,2912.9,PhonePe UPI,Chennai,1.0
0,1,3,Electronics,0,2688.85,2688.85,Credit Card,Hyderabad,1.0
2,0,1,Sports & Fitness,0,4154.17,4154.17,Cash on Delivery,Bangalore,0.0
2,1,5,Beauty and Health,1,1804.58,1610.92,Credit Card,Delhi,1.0
2,1,2,Electronics,0,4352.92,4352.92,Credit Card,Bangalore,0.0
0,4,3,Beauty and Health,0,2166.8,2166.8,Credit Card,Bangalore,1.0
1,3,6,Home & Kitchen,0,4576.36,4576.36,Credit Card,Bangalore,1.0
2,2,0,Beauty and Health,0,4407.91,4407.91,Credit Card,Mumbai,1.0
0,2,0,Electronics,0,5572.85,5572.85,Paytm UPI,Hyderabad,0.0
0,2,3,Electronics,0,2515.87,2515.87,Cash on Delivery,Bangalore,1.0
1,3,1,Sports & Fitness,0,2399.3,2399.3,Credit Card,Hyderabad,0.0
1,2,3,Beauty and Health,0,2500.6,2500.6,Credit Card,Kolkata,1.0
2,4,3,Beauty and Health,1,4171.83,3760.8,Debit Card,Pune,1.0
0,1,6,Beauty and Health,1,7150.66,6805.75,Credit Card,Delhi,1.0
0,3,6,Electronics,1,2257.36,1806.21,Credit Card,Delhi,1.0
2,1,0,Home & Kitchen,1,4472.58,4182.38,Credit Card,Mumbai,0.0
1,2,1,Home & Kitchen,0,3660.45,3660.45,Net Banking,Bangalore,1.0
2,3,2,Sports & Fitness,0,1933.13,1933.13,International Card,Bangalore,0.0
1,2,0,Clothing,0,4798.64,4798.64,International Card,Pune,1.0
2,1,6,Clothing,1,561.16,324.88,Debit Card,Pune,1.0
1,1,0,Pet Care,0,3256.22,3256.22,Debit Card,Bangalore,0.0
0,1,3,Clothing,0,2268.04,2268.04,Net Banking,Bangalore,0.0
0,1,4,Other,0,2615.99,2615.99,Cash on Delivery,Mumbai,1.0
1,1,1,Electronics,0,4337.71,4337.71,Credit Card,Srinagar,0.0
2,3,4,Sports & Fitness,0,6243.15,6243.15,Net Banking,Bangalore,1.0
0,2,5,Other,0,453.63,453.63,Credit Card,Delhi,1.0
2,3,1,Electronics,0,1449.9,1449.9,Debit Card,Pune,1.0
2,1,2,Beauty and Health,1,223.79,169.66,Net Banking,Bangalore,1.0
0,2,2,Beauty and Health,0,2741.69,2741.69,Credit Card,Jaipur,1.0
1,0,6,Beauty and Health,0,3466.52,3466.52,Net Banking,Bangalore,1.0
1,0,6,Beauty and Health,0,1760.61,1760.61,Credit Card,Delhi,1.0
2,2,3,Electronics,1,4506.01,4070.38,Debit Card,Hyderabad,0.0
0,1,1,Sports & Fitness,0,1485.47,1485.47,Credit Card,Mumbai,1.0
1,4,0,Sports & Fitness,0,5314.25,5314.25,Credit Card,Mumbai,1.0
1,2,3,Other,0,4482.26,4482.26,Paytm UPI,Mumbai,1.0
2,2,6,Clothing,0,4605.37,4605.37,PhonePe UPI,Mumbai,1.0
0,2,6,Electronics,1,1091.73,649.6,Credit Card,Bangalore,1.0
1,3,1,Sports & Fitness,0,5348.91,5348.91,Net Banking,Hyderabad,1.0
1,2,5,Sports & Fitness,0,2739.54,2739.54,Debit Card,Bangalore,1.0
0,3,0,Beauty and Health,1,2965.11,2540.83,International Card,Bangalore,0.0
1,1,6,Other,0,4808.09,4808.09,Net Banking,Bangalore,0.0
0,1,1,Clothing,1,4541.06,4341.14,Debit Card,Delhi,1.0
0,2,6,Toys & Games,0,2842.69,2842.69,Net Banking,Bangalore,0.0
2,2,2,Electronics,0,2739.9,2739.9,Net Banking,Delhi,1.0
0,2,5,Home & Kitchen,0,4928.02,4928.02,Credit Card,Bangalore,0.0
2,2,6,Electronics,1,4942.17,4821.22,Debit Card,Delhi,1.0
1,2,2,Electronics,1,1228.26,1065.49,Credit Card,Ahmedabad,1.0
2,3,5,Clothing,1,363.16,200.91,Debit Card,Delhi,0.0
0,2,6,Home & Kitchen,1,4023.55,3825.92,PhonePe UPI,Mumbai,1.0
2,3,6,Electronics,1,1511.73,1069.17,Credit Card,Delhi,1.0
0,3,6,Pet Care,1,1966.54,1790.65,Debit Card,Mumbai,1.0
0,3,5,Electronics,0,3061.18,3061.18,Net Banking,Delhi,1.0
2,3,6,Electronics,1,2705.65,2427.9,Credit Card,Mumbai,0.0
0,2,0,Home & Kitchen,1,917.79,761.33,Net Banking,Mumbai,1.0
0,2,4,Clothing,1,1626.44,1157.09,Credit Card,Chennai,1.0
2,2,4,Beauty and Health,1,5131.27,4881.28,Debit Card,Pune,0.0
2,3,3,Beauty and Health,0,2484.56,2484.56,Credit Card,Delhi,1.0
1,1,1,Beauty and Health,0,3361.91,3361.91,Credit Card,Varanasi,0.0
0,1,3,Electronics,0,3926.44,3926.44,PhonePe UPI,Bangalore,0.0
2,3,1,Electronics,0,4520.7,4520.7,Credit Card,Delhi,1.0
0,2,2,Sports & Fitness,0,1694.9,1694.9,Google Pay UPI,Delhi,0.0
2,3,0,Clothing,0,6988.5,6988.5,Credit Card,Chennai,0.0
0,4,4,Clothing,0,3282.54,3282.54,Debit Card,Hyderabad,0.0
2,2,2,Clothing,0,1550.14,1550.14,Credit Card,Delhi,1.0
0,1,1,Other,1,1697.57,1325.98,Net Banking,Kolkata,1.0
1,1,1,Electronics,1,2655.35,2476.02,International Card,Bangalore,0.0
1,3,3,Beauty and Health,1,500.48,199.84,Credit Card,Pune,1.0
0,2,4,Toys & Games,0,5737.43,5737.43,International Card,Bangalore,0.0
1,3,5,Beauty and Health,1,904.77,465.01,Google Pay UPI,Bangalore,1.0
2,2,2,Electronics,1,5059.24,4840.56,Debit Card,Kolkata,1.0
2,3,3,Home & Kitchen,0,4641.04,4641.04,Credit Card,Hyderabad,1.0
1,1,4,Other,0,3812.76,3812.76,PhonePe UPI,Delhi,1.0
0,2,0,Beauty and Health,0,3362.77,3362.77,PhonePe UPI,Bangalore,0.0
1,1,2,Toys & Games,0,1300.03,1300.03,Debit Card,Delhi,1.0
2,1,3,Beauty and Health,0,3833.74,3833.74,Credit Card,Kolkata,1.0
2,3,5,Clothing,0,5165.28,5165.28,Credit Card,Varanasi,1.0
0,0,5,Sports & Fitness,1,3711.24,3473.67,Credit Card,Chennai,1.0
2,0,4,Electronics,1,4158.35,3806.34,Paytm UPI,Jaipur,1.0
2,4,6,Clothing,1,1606.72,1372.61,Debit Card,Delhi,1.0
0,1,3,Beauty and Health,0,5445.17,5445.17,Credit Card,Delhi,0.0
1,2,2,Electronics,1,1132.68,727.23,Debit Card,Mumbai,0.0
2,1,3,Beauty and Health,1,3035.35,2546.52,International Card,Ahmedabad,1.0
2,2,0,Electronics,0,2530.05,2530.05,International Card,Bangalore,1.0
1,0,3,Beauty and Health,1,4394.65,3902.82,Cash on Delivery,Hyderabad,1.0
2,3,6,Home & Kitchen,0,5059.64,5059.64,Credit Card,Delhi,1.0
1,3,5,Clothing,1,4808.36,4438.66,Credit Card,Other,1.0
1,3,0,Beauty and Health,1,6420.21,6233.84,Cash on Delivery,Mumbai,0.0
0,1,0,Clothing,0,1733.62,1733.62,Credit Card,Hyderabad,1.0
2,3,2,Electronics,1,4455.8,4222.87,Credit Card,Hyderabad,1.0
0,2,0,Clothing,1,3639.24,3580.56,Credit Card,Lucknow,1.0
2,2,5,Beauty and Health,1,2821.51,2460.77,Debit Card,Bangalore,1.0
0,0,0,Clothing,0,2495.29,2495.29,Credit Card,Chennai,1.0
1,1,0,Sports & Fitness,1,1125.32,799.05,Credit Card,Kolkata,1.0
2,2,4,Beauty and Health,1,1768.34,1608.7,Debit Card,Ahmedabad,0.0
0,2,5,Pet Care,0,6347.04,6347.04,Google Pay UPI,Chennai,0.0
0,2,3,Electronics,1,5249.58,5195.75,PhonePe UPI,Hyderabad,0.0
2,1,4,Home & Kitchen,1,4713.38,4534.09,PhonePe UPI,Dehradun,1.0
0,2,4,Clothing,0,1416.35,1416.35,PhonePe UPI,Hyderabad,1.0
2,2,6,Electronics,1,2553.2,2264.34,Credit Card,Hyderabad,1.0
2,3,5,Beauty and Health,0,951.24,951.24,Debit Card,Pune,1.0
1,0,4,Beauty and Health,1,3241.56,2958.37,PhonePe UPI,Kolkata,0.0
0,2,1,Clothing,0,2114.08,2114.08,Net Banking,Kolkata,1.0
0,1,0,Clothing,0,5324.2,5324.2,Debit Card,Ahmedabad,1.0
0,3,5,Electronics,0,4247.9,4247.9,Debit Card,Mumbai,1.0
1,1,2,Beauty and Health,0,5823.43,5823.43,Debit Card,Delhi,1.0
0,3,5,Home & Kitchen,0,4220.19,4220.19,Debit Card,Bangalore,1.0
0,2,4,Other,1,2080.59,1659.11,Credit Card,Delhi,0.0
0,2,3,Electronics,0,1428.48,1428.48,Debit Card,Chennai,0.0
2,2,3,Electronics,0,4330.69,4330.69,PhonePe UPI,Ahmedabad,1.0
0,1,6,Electronics,1,2712.72,2306.93,Credit Card,Delhi,1.0
2,3,4,Beauty and Health,1,7477.28,7142.95,Debit Card,Kolkata,1.0
2,2,1,Electronics,0,4012.92,4012.92,Debit Card,Delhi,1.0
1,1,2,Home & Kitchen,1,5536.23,5435.79,Debit Card,Mumbai,1.0
1,3,3,Clothing,0,2283.94,2283.94,Credit Card,Delhi,1.0
0,4,5,Clothing,1,4052.76,3599.92,Paytm UPI,Mumbai,0.0
2,3,1,Clothing,0,901.8,901.8,International Card,Pune,1.0
0,1,4,Home & Kitchen,0,5715.47,5715.47,Debit Card,Bangalore,1.0
1,3,2,Electronics,0,3252.62,3252.62,Debit Card,Bangalore,1.0
0,1,4,Sports & Fitness,1,4019.8,3697.28,Net Banking,Varanasi,1.0
1,2,1,Toys & Games,0,1493.54,1493.54,Debit Card,Mumbai,1.0
1,3,0,Electronics,1,762.37,651.91,Net Banking,Chennai,0.0
0,2,3,Clothing,1,589.04,315.49,Debit Card,Mumbai,0.0
1,1,5,Beauty and Health,0,3440.85,3440.85,Credit Card,Chennai,0.0
0,3,3,Home & Kitchen,1,3193.04,2726.58,Credit Card,Chennai,1.0
2,2,3,Beauty and Health,1,2740.79,2438.63,Google Pay UPI,Jaipur,1.0
1,3,2,Clothing,1,3562.71,3483.86,Credit Card,Delhi,1.0
0,1,0,Electronics,0,936.77,936.77,Credit Card,Srinagar,1.0
1,2,3,Clothing,0,3896.04,3896.04,Net Banking,Delhi,0.0
0,1,1,Sports & Fitness,1,6963.31,6807.51,Credit Card,Hyderabad,0.0
1,3,4,Home & Kitchen,0,2718.38,2718.38,PhonePe UPI,Kolkata,0.0
2,2,4,Electronics,0,354.17,354.17,Credit Card,Mumbai,1.0
2,3,0,Sports & Fitness,1,3720.98,3246.3,Credit Card,Delhi,1.0
2,4,3,Toys & Games,1,6419.44,6346.05,Credit Card,Bangalore,1.0
2,2,6,Home & Kitchen,0,6121.64,6121.64,Credit Card,Hyderabad,1.0
0,2,2,Home & Kitchen,0,3524.85,3524.85,PhonePe UPI,Delhi,0.0
1,2,2,Other,1,3027.53,2833.77,Net Banking,Hyderabad,1.0
0,2,0,Clothing,1,4899.58,4728.09,Credit Card,Bangalore,1.0
0,2,4,Electronics,1,4915.54,4437.33,Credit Card,Pune,1.0
2,2,3,Beauty and Health,0,4265.28,4265.28,Credit Card,Dehradun,1.0
0,2,3,Electronics,1,7342.92,7123.16,Credit Card,Chennai,0.0
0,3,0,Beauty and Health,0,2599.69,2599.69,Debit Card,Pune,1.0
1,2,0,Pet Care,0,293.17,293.17,Credit Card,Mumbai,1.0
1,2,1,Toys & Games,0,4421.8,4421.8,Credit Card,Jaipur,1.0
1,0,6,Books,0,2816.93,2816.93,Credit Card,Delhi,0.0
1,3,6,Beauty and Health,1,3458.71,3220.88,Credit Card,Kolkata,1.0
0,2,1,Clothing,0,3244.85,3244.85,Credit Card,Delhi,0.0
2,2,1,Clothing,1,4596.34,4287.51,Paytm UPI,Pune,1.0
0,2,3,Electronics,1,1814.66,1551.6,Google Pay UPI,Delhi,1.0
1,2,4,Clothing,1,3747.36,3330.41,International Card,Delhi,1.0
1,2,0,Clothing,0,1194.82,1194.82,Paytm UPI,Bangalore,1.0
1,1,5,Clothing,0,1523.13,1523.13,Credit Card,Dehradun,1.0
1,2,6,Home & Kitchen,0,4138.42,4138.42,Paytm UPI,Delhi,0.0
2,1,1,Home & Kitchen,1,4451.99,4313.99,Google Pay UPI,Mumbai,0.0
2,2,4,Clothing,1,2609.08,2435.76,Credit Card,Pune,1.0
1,3,0,Electronics,0,3488.7,3488.7,Credit Card,Other,0.0
2,1,1,Electronics,1,1721.61,1267.1,Debit Card,Mumbai,0.0
1,2,0,Other,0,5102.01,5102.01,Credit Card,Mumbai,1.0
0,1,6,Clothing,1,4527.98,4075.7,Debit Card,Mumbai,0.0
2,1,1,Clothing,1,1588.42,1464.83,Credit Card,Kolkata,0.0
1,1,6,Beauty and Health,1,2147.19,2086.58,Credit Card,Mumbai,0.0
1,1,3,Beauty and Health,1,4643.86,4383.41,Debit Card,Mumbai,0.0
1,2,0,Clothing,1,1945.11,1647.46,PhonePe UPI,Delhi,0.0
0,2,4,Clothing,0,3094.58,3094.58,Cash on Delivery,Lucknow,1.0
2,2,1,Other,1,4783.54,4517.14,Credit Card,Delhi,1.0
1,1,3,Other,0,4119.06,4119.06,PhonePe UPI,Mumbai,0.0
1,0,1,Books,0,2517.5,2517.5,Debit Card,Pune,1.0
1,3,2,Clothing,1,2444.11,2007.67,Credit Card,Mumbai,1.0
1,2,1,Books,1,715.15,631.23,Credit Card,Kolkata,0.0
2,2,0,Clothing,0,829.9,829.9,Net Banking,Delhi,0.0
2,2,3,Books,0,5116.6,5116.6,Credit Card,Delhi,0.0
0,2,5,Beauty and Health,0,2000.03,2000.03,Debit Card,Mumbai,1.0
1,1,5,Clothing,0,3085.1,3085.1,Google Pay UPI,Delhi,1.0
2,4,1,Electronics,1,5749.71,5670.79,Debit Card,Hyderabad,0.0
2,3,3,Electronics,1,4344.32,4091.7,Credit Card,Mumbai,0.0
2,2,1,Electronics,0,2734.49,2734.49,Credit Card,Bangalore,1.0
1,2,3,Other,0,4845.42,4845.42,Net Banking,Ahmedabad,0.0
0,1,1,Beauty and Health,1,3084.87,2988.89,Credit Card,Mumbai,1.0
1,1,5,Clothing,1,2956.5,2826.8,Debit Card,Chennai,1.0
1,0,6,Beauty and Health,0,1382.72,1382.72,Credit Card,Delhi,1.0
1,2,3,Toys & Games,0,4360.67,4360.67,Net Banking,Delhi,0.0
1,2,3,Clothing,1,1208.21,1013.59,Credit Card,Ahmedabad,1.0
0,3,6,Electronics,0,2190.86,2190.86,Net Banking,Pune,1.0
0,1,0,Clothing,1,2595.13,2286.03,Credit Card,Mumbai,0.0
2,2,0,Sports & Fitness,0,1003.39,1003.39,Debit Card,Pune,1.0
0,1,4,Home & Kitchen,0,1321.94,1321.94,Debit Card,Delhi,0.0
1,2,3,Clothing,0,1128.43,1128.43,Credit Card,Delhi,1.0
2,2,1,Home & Kitchen,1,3338.15,3181.56,Debit Card,Ahmedabad,1.0
1,3,3,Clothing,1,947.12,605.04,Credit Card,Delhi,1.0
2,2,3,Electronics,0,4615.5,4615.5,Credit Card,Other,1.0
1,2,6,Beauty and Health,1,5331.69,4956.78,Credit Card,Ahmedabad,1.0
2,1,1,Electronics,1,4952.95,4582.8,Paytm UPI,Lucknow,0.0
1,1,3,Clothing,1,2274.54,2194.08,Net Banking,Pune,1.0
1,1,6,Electronics,0,2188.2,2188.2,Debit Card,Kolkata,0.0
1,1,3,Electronics,1,5348.0,5195.86,Credit Card,Mumbai,0.0
0,1,5,Sports & Fitness,0,3309.86,3309.86,Credit Card,Pune,1.0
1,1,0,Clothing,0,6383.59,6383.59,Credit Card,Chennai,1.0
1,1,5,Beauty and Health,0,6099.81,6099.81,Credit Card,Delhi,1.0
0,3,3,Electronics,0,1430.67,1430.67,Credit Card,Lucknow,1.0
0,2,1,Electronics,0,3391.67,3391.67,Debit Card,Bangalore,1.0
0,1,3,Beauty and Health,1,3952.78,3506.89,Credit Card,Hyderabad,1.0
0,2,0,Electronics,1,4087.47,3775.95,Debit Card,Mumbai,0.0
1,2,3,Toys & Games,1,1955.2,1742.78,Credit Card,Delhi,1.0
0,3,6,Pet Care,0,2260.26,2260.26,Credit Card,Dehradun,1.0
2,1,3,Clothing,1,5297.46,4977.49,Net Banking,Hyderabad,0.0
0,1,3,Sports & Fitness,0,1815.08,1815.08,Net Banking,Bangalore,0.0
2,3,3,Books,1,2117.04,1939.25,Credit Card,Chennai,1.0
1,3,2,Clothing,1,2110.9,2017.65,Debit Card,Delhi,0.0
1,2,0,Other,0,736.95,736.95,Debit Card,Bangalore,0.0
2,2,2,Electronics,0,5080.85,5080.85,Credit Card,Delhi,1.0
1,2,1,Beauty and Health,1,3621.98,3313.19,Credit Card,Kolkata,0.0
0,2,5,Clothing,0,1782.8,1782.8,PhonePe UPI,Mumbai,1.0
2,3,5,Clothing,0,2684.24,2684.24,Credit Card,Jaipur,1.0
2,2,1,Electronics,0,6081.22,6081.22,Net Banking,Chennai,1.0
0,2,0,Sports & Fitness,1,4978.27,4830.89,Net Banking,Delhi,0.0
2,2,0,Sports & Fitness,1,3121.89,2788.8,Net Banking,Bangalore,1.0
0,1,6,Beauty and Health,1,4979.66,4573.13,Paytm UPI,Kolkata,1.0
1,1,5,Other,1,3736.53,3242.6,Debit Card,Jaipur,1.0
1,3,4,Beauty and Health,0,591.72,591.72,Net Banking,Ahmedabad,0.0
2,1,2,Electronics,1,5202.46,4801.51,International Card,Chennai,0.0
1,3,1,Electronics,0,4323.38,4323.38,Credit Card,Mumbai,1.0
0,1,3,Clothing,0,3627.83,3627.83,Credit Card,Chennai,1.0
1,1,5,Electronics,0,2734.21,2734.21,PhonePe UPI,Lucknow,0.0
1,2,6,Electronics,0,6651.9,6651.9,Credit Card,Chennai,1.0
2,3,2,Clothing,0,5374.13,5374.13,Debit Card,Other,1.0
0,3,0,Toys & Games,0,4609.9,4609.9,Debit Card,Delhi,1.0
1,1,6,Pet Care,0,3300.04,3300.04,Credit Card,Other,0.0
0,1,5,Electronics,1,3291.95,3193.23,Credit Card,Other,1.0
0,1,0,Clothing,1,4364.47,3982.75,Credit Card,Bangalore,1.0
2,1,0,Clothing,0,3542.02,3542.02,Debit Card,Kolkata,0.0
0,1,6,Clothing,1,4256.77,3957.68,Debit Card,Lucknow,1.0
0,1,2,Home & Kitchen,1,4279.95,3878.23,PhonePe UPI,Hyderabad,1.0
2,3,5,Beauty and Health,0,4195.77,4195.77,Credit Card,Mumbai,1.0
1,1,3,Sports & Fitness,0,3470.13,3470.13,Net Banking,Bangalore,0.0
0,2,1,Electronics,1,2227.55,2116.31,Credit Card,Delhi,0.0
1,4,4,Pet Care,1,3846.19,3590.07,Credit Card,Mumbai,1.0
0,1,5,Clothing,1,3488.12,3425.81,Debit Card,Delhi,0.0
1,1,6,Electronics,1,4311.13,4122.39,Credit Card,Mumbai,1.0
0,2,1,Beauty and Health,1,2027.99,1860.56,Google Pay UPI,Mumbai,1.0
2,2,4,Clothing,0,2643.03,2643.03,Net Banking,Delhi,1.0
2,1,0,Home & Kitchen,0,7802.44,7802.44,Credit Card,Mumbai,1.0
2,1,4,Home & Kitchen,0,2550.73,2550.73,Cash on Delivery,Ahmedabad,1.0
2,2,5,Clothing,0,2221.5,2221.5,Credit Card,Mumbai,1.0
0,2,2,Beauty and Health,0,3284.02,3284.02,Credit Card,Mumbai,0.0
0,2,6,Home & Kitchen,0,1417.67,1417.67,Credit Card,Delhi,1.0
2,3,6,Sports & Fitness,1,4640.64,4450.64,Credit Card,Mumbai,1.0
1,2,0,Other,1,1586.2,1470.63,Debit Card,Jaipur,0.0
2,2,1,Electronics,1,6213.39,6070.98,International Card,Ahmedabad,0.0
0,1,0,Other,0,1979.11,1979.11,Debit Card,Chennai,1.0
0,2,4,Sports & Fitness,0,3905.81,3905.81,Credit Card,Mumbai,1.0
2,0,6,Beauty and Health,0,2591.36,2591.36,Credit Card,Hyderabad,1.0
1,2,1,Electronics,1,7054.81,6584.41,Credit Card,Bangalore,0.0
2,1,5,Pet Care,0,1693.01,1693.01,Credit Card,Hyderabad,0.0
0,1,0,Beauty and Health,1,3109.97,2989.91,Google Pay UPI,Delhi,1.0
2,4,6,Electronics,0,4254.57,4254.57,Debit Card,Hyderabad,1.0
1,2,3,Clothing,1,5429.39,5084.02,Credit Card,Mumbai,1.0
1,1,0,Clothing,0,3165.31,3165.31,PhonePe UPI,Delhi,0.0
0,3,4,Electronics,1,2776.31,2435.82,Credit Card,Kolkata,1.0
0,0,1,Clothing,0,2318.79,2318.79,PhonePe UPI,Delhi,1.0
1,2,0,Electronics,1,4169.73,3929.3,Net Banking,Hyderabad,1.0
2,2,5,Electronics,1,3376.49,3198.29,Net Banking,Mumbai,0.0
2,2,4,Books,0,4890.79,4890.79,Debit Card,Lucknow,0.0
1,2,6,Clothing,1,1111.23,682.77,Debit Card,Pune,1.0
1,2,1,Clothing,1,1736.73,1503.8,Credit Card,Ahmedabad,1.0
1,2,6,Clothing,0,7419.55,7419.55,Debit Card,Pune,0.0
1,2,1,Beauty and Health,1,3339.2,2883.77,Credit Card,Mumbai,1.0
1,2,4,Home & Kitchen,0,3676.9,3676.9,Debit Card,Bangalore,1.0
0,2,1,Electronics,0,4909.99,4909.99,Credit Card,Mumbai,1.0
2,3,6,Clothing,1,1414.28,993.39,Credit Card,Kolkata,1.0
2,3,5,Electronics,0,2803.65,2803.65,International Card,Delhi,1.0
1,2,6,Beauty and Health,0,4251.49,4251.49,PhonePe UPI,Mumbai,1.0
0,1,5,Toys & Games,0,2205.1,2205.1,Debit Card,Lucknow,0.0
1,1,1,Electronics,0,2488.05,2488.05,Debit Card,Mumbai,0.0
0,2,3,Clothing,1,2778.84,2683.94,Credit Card,Kolkata,0.0
1,3,0,Clothing,1,2924.57,2603.86,Debit Card,Hyderabad,1.0
2,1,6,Electronics,1,5015.3,4718.14,Net Banking,Other,0.0
2,3,6,Electronics,1,476.16,181.68,Credit Card,Dehradun,0.0
2,3,4,Electronics,0,1928.56,1928.56,Debit Card,Delhi,1.0
1,1,4,Clothing,0,5477.89,5477.89,Credit Card,Hyderabad,1.0
0,2,5,Clothing,1,5088.11,4639.16,Credit Card,Bangalore,1.0
2,2,4,Home & Kitchen,1,3689.27,3365.95,Debit Card,Hyderabad,1.0
1,3,2,Books,0,4083.57,4083.57,Net Banking,Bangalore,1.0
1,3,4,Toys & Games,1,4762.44,4561.11,Paytm UPI,Delhi,1.0
2,1,0,Pet Care,0,4416.26,4416.26,Debit Card,Delhi,1.0
2,1,0,Books,0,5024.89,5024.89,Credit Card,Mumbai,1.0
0,1,4,Clothing,1,5156.42,4676.47,Debit Card,Pune,1.0
2,2,3,Clothing,0,4225.15,4225.15,Credit Card,Jaipur,1.0
1,3,4,Pet Care,1,2786.96,2403.85,Credit Card,Delhi,1.0
0,1,3,Beauty and Health,1,933.09,551.94,Debit Card,Delhi,1.0
2,3,1,Toys & Games,1,2563.87,2275.83,Cash on Delivery,Bangalore,1.0
0,1,0,Clothing,0,4324.94,4324.94,Credit Card,Bangalore,1.0
1,1,5,Beauty and Health,1,5867.74,5587.58,Credit Card,Mumbai,0.0
0,1,5,Electronics,0,5729.28,5729.28,Google Pay UPI,Pune,1.0
0,2,3,Electronics,0,4655.64,4655.64,Google Pay UPI,Mumbai,0.0
2,3,2,Electronics,0,2113.99,2113.99,Credit Card,Chennai,1.0
2,0,0,Electronics,1,3226.62,2852.35,Credit Card,Mumbai,1.0
0,2,1,Electronics,1,4974.76,4702.32,Credit Card,Mumbai,1.0
0,3,6,Home & Kitchen,0,1406.09,1406.09,Google Pay UPI,Mumbai,1.0
0,1,2,Books,0,3459.64,3459.64,Debit Card,Bangalore,1.0
